Task ID, Task Name,Task Content,Status,Date Created,Date Created Text,Due Date,Due Date Text,Start Date,Start Date Text,Parent ID,Attachments,Assignees,Tags,Priority,List Name,Folder Name/Path,Space Name,Time Estimated,Time Estimated Text,Checklists,Comments,Assigned Comments,Time Spent,Time Spent Text,Rolled Up Time,Rolled Up Time Text
86duwc1y8,"Make sure you include accessible features to comply with accessibility standards.","",to do,1728564769457,"10/10/2024, 1:52:49 PM GMT+1",,"",,"",86duwc1y5,"[]","[Kurt Anderson]","[]",null,"Website Preps","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwc1z7,"Choose and purchase a domain name.","",to do,1728564771659,"10/10/2024, 1:52:51 PM GMT+1",,"",,"",86duwc1z5,"[]","[Kurt Anderson]","[]",null,"Website Preps","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwc1z8,"Connect your domain to Wix, ensuring it reflects your brand.","",to do,1728564771959,"10/10/2024, 1:52:51 PM GMT+1",,"",,"",86duwc1z5,"[]","[Kurt Anderson]","[]",null,"Website Preps","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwc1zb,"Set up a professional email (e.g., yourname@yourdomain.com).","",to do,1728564772242,"10/10/2024, 1:52:52 PM GMT+1",,"",,"",86duwc1z5,"[]","[Kurt Anderson]","[]",null,"Website Preps","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwc20e,"Announce your launch through social media, newsletters, and any other channels.","",to do,1728564774042,"10/10/2024, 1:52:54 PM GMT+1",,"",,"",86duwc20d,"[]","[Kurt Anderson]","[]",null,"Website Preps","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwc20f,"Consider running ads to drive initial traffic if desired.","",to do,1728564774323,"10/10/2024, 1:52:54 PM GMT+1",,"",,"",86duwc20d,"[]","[Kurt Anderson]","[]",null,"Website Preps","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwc20g,"Monitor analytics and gather feedback from early visitors.","",to do,1728564774567,"10/10/2024, 1:52:54 PM GMT+1",,"",,"",86duwc20d,"[]","[Kurt Anderson]","[]",null,"Website Preps","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwc20j,"Set a schedule for content updates (e.g., blog posts, product updates).","",to do,1728564774807,"10/10/2024, 1:52:54 PM GMT+1",,"",,"",86duwc20d,"[]","[Kurt Anderson]","[]",null,"Website Preps","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwc20q,"Keep user feedback in mind to make periodic design or content improvements.","",to do,1728564775795,"10/10/2024, 1:52:55 PM GMT+1",,"",,"",86duwc20k,"[]","[Kurt Anderson]","[]",null,"Website Preps","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwc1zd,"Test all links and buttons to make sure they work.","",to do,1728564772780,"10/10/2024, 1:52:52 PM GMT+1",,"",,"",86duwc1zc,"[]","[Kurt Anderson]","[]",null,"Website Preps","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwc1zf,"Test on different devices to ensure responsive design.","",to do,1728564773032,"10/10/2024, 1:52:53 PM GMT+1",,"",,"",86duwc1zc,"[]","[Kurt Anderson]","[]",null,"Website Preps","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwc209,"Check contact forms, live chat, and interactive elements for proper functionality.","",to do,1728564773279,"10/10/2024, 1:52:53 PM GMT+1",,"",,"",86duwc1zc,"[]","[Kurt Anderson]","[]",null,"Website Preps","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwc20a,"Perform spelling and grammar checks on your content.","",to do,1728564773516,"10/10/2024, 1:52:53 PM GMT+1",,"",,"",86duwc1zc,"[]","[Kurt Anderson]","[]",null,"Website Preps","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwc1ue,"1. Define Your Purpose & Goals","",to do,1728564756836,"10/10/2024, 1:52:36 PM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"Website Preps","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwc1xm,"10. User Experience (UX) Considerations","",to do,1728564767166,"10/10/2024, 1:52:47 PM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"Website Preps","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dxg6jay,"create agent which helps to automatically research a weird payee name, suggest catagory","",to do,1754973926606,"8/12/2025, 5:45:26 AM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"Financial Analyst","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dxg6mjx,"Implement recommendations from AI insights","Identify actionable steps based on the AI-generated insights from the summary of https://www.pulsemcp.com/building-agents-with-goose. Assign follow-up tasks as needed and track progress on implementing these recommendations. Ensure all outcomes and actions taken are documented for future reference.",to do,1754975228835,"8/12/2025, 6:07:08 AM GMT+1",,"",,"",86dxg6jpz,"[]","[]","[]",null,"automation","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dxg6jrz,"Enrich summary with AI insights","Apply AI techniques to the generated summary for https://www.pulsemcp.com/building-agents-with-goose. This includes:\n\nUsing NLP models to extract key insights and trends from the summary.\nPerforming sentiment analysis to understand the tone and reception of the content.\nTagging and categorizing the summary for easier retrieval and future reference.\n\nDocument all findings and recommendations for further action.",to do,1754974746911,"8/12/2025, 5:59:06 AM GMT+1",,"",,"",86dxg6jpz,"[]","[]","[]",null,"automation","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dxg6jpz,"summarize: https://www.pulsemcp.com/building-agents-with-goose","",to do,1754974559973,"8/12/2025, 5:55:59 AM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"automation","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
44a6f8,"(99+) LinkedIn | https://www.linkedin.com/onboarding/start/pending-invitations/existing/","Improve my LinkedIn profile to reflect new focus of conversational automation specialist.\n",complete,1579648520486,"1/21/2020, 11:15:20 PM GMT",,"",,"",null,"[{""title"":""Screenshot Tue, January 21, 2020 4:15:20 PM.png"",""url"":""https://t2282847.p.clickup-attachments.com/t2282847/4363aaca-8a85-4042-bc1b-903413d87937/Screenshot%20Tue%2C%20January%2021%2C%202020%204%3A15%3A20%20PM.png""}]","[]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "3928563",1 h 5 m,3928563,1 h 5 m
4wgvzp,"Postman Learning","Learn the basics of Postman, and then learn the insomnia client\n",complete,1587741227199,"4/24/2020, 4:13:47 PM GMT+1",1660543200000,"8/15/2022, 7:00:00 AM GMT+1",1660539600000,"8/15/2022, 6:00:00 AM GMT+1",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
4wgw1b,"https://blog.postman.com/first-5-things-to-try-if-youre-new-to-postman/","null",complete,1587741248600,"4/24/2020, 4:14:08 PM GMT+1",1661556600000,"8/27/2022, 12:30:00 AM GMT+1",1590136200000,"5/22/2020, 9:30:00 AM GMT+1",4wgvzp,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
4wgw2p,"https://learning.postman.com/docs/postman/launching-postman/introduction/","null",complete,1587741274620,"4/24/2020, 4:14:34 PM GMT+1",,"",,"",4wgvzp,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "10500000",2 h 55 m,10500000,2 h 55 m
5an28d,"Designing the task form","null",complete,1589796632402,"5/18/2020, 11:10:32 AM GMT+1",,"",,"",861n5zeed,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "6000000",1 h 40 m,6000000,1 h 40 m
408m79,"Could be used for initial loading of structured data into SaaS","null",to do,1579112481143,"1/15/2020, 6:21:21 PM GMT",,"",,"",408m76,"[]","[]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
408m78,"Could be used for migration from on SaaS to another","null",to do,1579112481139,"1/15/2020, 6:21:21 PM GMT",,"",,"",408m76,"[]","[]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv9gg94,"https://search.app?link=https%3A%2F%2Fwww.kdnuggets.com%2Fbuilding-data-pipelines-to-create-apps-with-large-language-models&utm_campaign=aga&utm_source=agsadl1%2Csh%2Fx%2Fgs%2Fm2%2F4","Building Data Pipelines to Create Apps with Large Language Models - KDnuggets",to do,1732607202480,"11/26/2024, 7:46:42 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dxha0d7,"https://chatgpt.com/share/68a0193a-4338-800e-906b-e8b11e7ef51c","New Google jules critic functionality discussed in the overall autonomous coding workflow",to do,1755322745142,"8/16/2025, 6:39:05 AM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dxha0by,"https://chatgpt.com/share/68a0180f-709c-800e-98ac-83253aa4ad5c","Agent Factory",to do,1755322447087,"8/16/2025, 6:34:07 AM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dvfupqn,"Read “The Only Onboarding Metric That Matters Is Time To “Aha!”“ by Avi Siegel on Medium: https://medium.productcoalition.com/the-only-onboarding-metric-that-matters-is-time-to-aha-7dd5dce0698e","Could be the starting point for a new onboarding agent",to do,1734598028778,"12/19/2024, 8:47:08 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dxgu1j1,"What To Build: Concept to discover & analyze relevant open-source projects | Product Hunt https://share.google/yhLjt5VzpgExmeRgT","What To Build: Concept to discover & analyze relevant open-source projects | Product Hunt",to do,1755153094741,"8/14/2025, 7:31:34 AM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv9gh9c,"https://search.app?link=https%3A%2F%2Fqdrant.tech%2Fdocumentation%2Fdata-ingestion-beginners%2F%23&utm_campaign=aga&utm_source=agsadl1%2Csh%2Fx%2Fgs%2Fm2%2F4","Data Ingestion for Beginners - Qdrant",to do,1732607762584,"11/26/2024, 7:56:02 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dvbfgm4,"https://open.substack.com/pub/sacks/p/the-saas-org-chart?utm_source=share&utm_medium=android&r=57lpu","SaaS org chart",to do,1733301579944,"12/4/2024, 8:39:39 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dxgu3e7,"Read “9 Books Every AI Engineer Should Read (To Go Fully Professional)“. Feed these books into a process as a vector store knowledge base for AI agents ","A story from Joe Njenga on Medium",to do,1755155910035,"8/14/2025, 8:18:30 AM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dvfuu33,"https://chatgpt.com/share/6763e802-ad6c-800e-9e67-f5f8edf4ddde","Use this to create a new ethical AI agent",to do,1734600749815,"12/19/2024, 9:32:29 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv7dka4,"https://search.app?link=https%3A%2F%2Fwww.marktechpost.com%2F2024%2F11%2F16%2Fmeet-neo-a-multi-agent-system-that-automates-the-entire-machine-learning-workflow%2F&utm_campaign=aga&utm_source=agsadl1%2Csh%2Fx%2Fgs%2Fm2%2F4","Would be a great way to incorporate machine learning without having to learn it myself for predictive models for generative AI",to do,1731923185925,"11/18/2024, 9:46:25 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dvfurbf,"“Customer signals are the qualitative and quantitative data sets you accumulate on how customers are using the product. This data is the “ping” from the goal, and when you hear that ping get stronger, you know you aren’t veering too far off course.“\n\nRead “The First Principles of Product Management“ by Brandon Chu on Medium: https://blackboxofpm.com/the-first-principles-of-product-management-ea0e2f2a018c","This could be the beginning of a product management agent",to do,1734598965888,"12/19/2024, 9:02:45 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dvfurzp,"Read “Don’t Get Burned by Early AI Adoption“ by AI Rabbit on Medium: https://pub.towardsai.net/ai-build-or-buy-dont-get-burned-by-early-adoption-a28d3cb88d67","Build a build versus Buy AI agent based on these principles.",to do,1734599314844,"12/19/2024, 9:08:34 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dvfut3p,"Read “Generative AI UX — Developing Innovative Use Cases for the Enterprise“ by Karl Mochel on Medium: https://uxplanet.org/generative-ai-ux-developing-innovative-use-cases-for-the-enterprise-0a996f338663","Create a sub agent generative AI ux under a higher level ux agent",to do,1734599453284,"12/19/2024, 9:10:53 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duvb15m,"Connect with people outside of your circle ","create an agent based on best practices from people like Tim Ferriss that shows you how to craft an appealing message to those people that you want to meet based on how you can help them and use the entire internet to try to create a graph of people that connect you to that person and then have it create more connections between more people that you want to meet and create concrete steps that you could do with subordinate people in that set of connections so that you work your way up to the individual finally",to do,1728286795961,"10/7/2024, 8:39:55 AM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dux02tv,"Read “What Makes a True AI Agent? Rethinking the Pursuit of Autonomy“ by Julia Winn on Medium: https://towardsdatascience.com/what-makes-a-true-ai-agent-rethinking-the-pursuit-of-autonomy-547ab54f4995","",to do,1728716110884,"10/12/2024, 7:55:10 AM GMT+1",,"",1730073600000,"10/28/2024, 12:00:00 AM GMT",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwe4wp,"time tracking/pomodoro in clickup?","",to do,1728575666106,"10/10/2024, 4:54:26 PM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwbmm5,"User Feedback and Iteration","",to do,1728556950143,"10/10/2024, 11:42:30 AM GMT+1",,"",,"",86duwbkum,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwdwq1,"Determine whether to use Langchain or llamaindex for RAG","",to do,1728574109283,"10/10/2024, 4:28:29 PM GMT+1",,"",,"",86duwbkum,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dux27rn,"Ideation: scan popular end user ai powered tools and develop feature sets and plan how those features could be accomplished by a flowise agent ","Unleash the power of AI: 10 tools to skyrocket your business https://www.eu-startups.com/2024/10/unleash-the-power-of-ai-10-tools-to-skyrocket-your-business/",to do,1728807388246,"10/13/2024, 9:16:28 AM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv6ak6m,"Read “Dear IT Departments, Please Stop Trying To Build Your Own RAG“ by Alden Do Rosario on Medium: https://medium.com/@aldendorosario/dear-it-departments-please-stop-trying-to-build-your-own-rag-4546b4638273","",to do,1731571229896,"11/14/2024, 8:00:29 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dxhbw31,"https://youtube.com/shorts/u5x16mxuF68?si=TcTpD43D7qPUAbWd","GPT-5 LinkedIn Automation in N8N #gpt5",to do,1755410591291,"8/17/2025, 7:03:11 AM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dxhbw32,"https://youtube.com/shorts/u5x16mxuF68?si=TcTpD43D7qPUAbWd","GPT-5 LinkedIn Automation in N8N #gpt5",to do,1755410600030,"8/17/2025, 7:03:20 AM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dvfuqy4,"https://chatgpt.com/share/6763e043-1f60-800e-a111-9830dbb31c4c","How to create a personal brand as a B2B SAS provider on LinkedIn without going crazy",to do,1734598778351,"12/19/2024, 8:59:38 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dvfurtu,"Read “Insights on building next-wave GenAI companies from Europe’s leading agentic startup founders“ by Dawn Capital on Medium: https://medium.com/@dawncapitalteam/insights-on-building-next-wave-genai-companies-from-europes-leading-agentic-startup-founders-eead5953719f","Generative AI startup founder as a sub agent to a startup founder agent",to do,1734599160721,"12/19/2024, 9:06:00 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwe3pk,"setup one way pull from Google drive voice notes to clickup","Pull voice notes from google drive, parse them using LLM and into a hopper folder. Perhaps enhance them first using LLM so less confusing if I look at them later? see link.",to do,1728575420857,"10/10/2024, 4:50:20 PM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
44e773,"SaaS migration bot ","This summary from Blissfully shows that there would be an appetite for bots that would migrate users/companies from one SaaS platform to another.\n",to do,1579735356715,"1/22/2020, 11:22:36 PM GMT",,"",,"",86duwe88p,"[{""title"":""Screenshot Wed, January 22, 2020 4:39:53 PM.png"",""url"":""https://t2282847.p.clickup-attachments.com/t2282847/c997f7aa-281a-4b7a-8949-3a1c8d7bdec2/Screenshot%20Wed%2C%20January%2022%2C%202020%204%3A39%3A53%20PM.png""},{""title"":""Screenshot Wed, January 22, 2020 4:22:36 PM.png"",""url"":""https://t2282847.p.clickup-attachments.com/t2282847/159ecd1d-6610-453c-adb0-a043dd5d4d3a/Screenshot%20Wed%2C%20January%2022%2C%202020%204%3A22%3A36%20PM.png""}]","[]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
